image_name,label,xmin,ymin,xmax,ymax
002465.jpg,0,528,258,622,317
002466.jpg,0,643,283,718,353
002467.jpg,0,270,185,395,297
002468.jpg,0,210,155,250,191
002469.jpg,0,393,162,477,234
002470.jpg,0,224,153,316,227
002471.jpg,0,211,226,269,269
002472.jpg,0,290,234,342,270
002473.jpg,0,253,193,565,377
002474.jpg,0,333,269,361,308
002475.jpg,0,348,308,393,346
002476.jpg,0,250,220,303,265
002477.jpg,0,116,162,193,206
002478.jpg,0,271,193,471,324
002479.jpg,0,305,237,384,327
002480.jpg,0,317,226,408,327
002481.jpg,0,340,216,404,277
002482.jpg,0,322,187,432,282
002483.jpg,0,278,81,592,313
002484.jpg,0,396,232,451,285
002485.jpg,0,389,221,436,274
002486.jpg,0,125,91,177,123
002487.jpg,0,297,189,350,250
002488.jpg,0,313,101,506,213
002489.jpg,0,279,124,499,226
002490.jpg,0,588,173,623,225
002491.jpg,1,210,94,410,328
002492.jpg,1,140,75,403,297
002493.jpg,1,131,69,388,314
002494.jpg,1,268,37,359,100
002495.jpg,1,317,45,409,119
002496.jpg,1,212,114,329,253
002497.jpg,1,219,111,362,244
002498.jpg,1,231,140,492,332
002499.jpg,1,382,142,567,353
002500.jpg,1,337,131,566,339
002501.jpg,1,195,142,464,339
002502.jpg,1,142,138,413,366
002503.jpg,1,370,129,518,243
002504.jpg,1,429,262,482,335
002505.jpg,1,175,130,523,366
002506.jpg,1,161,93,564,349
002507.jpg,1,175,54,564,332
002508.jpg,1,265,132,344,222
002509.jpg,1,256,129,339,206
002510.jpg,1,223,194,319,324
002511.jpg,1,283,190,355,294
002512.jpg,1,173,156,253,241
002513.jpg,1,218,52,308,168
002514.jpg,0,129,47,606,335
002515.jpg,1,270,110,393,204
002516.jpg,1,276,122,387,224
002517.jpg,0,377,163,416,187
002518.jpg,1,280,81,460,243
002519.jpg,1,262,112,418,267
002520.jpg,1,343,92,528,257
002521.jpg,1,425,125,650,298
002522.jpg,1,212,97,402,309
002523.jpg,1,337,135,570,319
002524.jpg,0,152,85,266,171
002525.jpg,1,334,158,451,280
002526.jpg,1,199,95,367,234
002527.jpg,1,285,218,410,316
002528.jpg,1,283,181,419,325
002529.jpg,1,331,205,409,307
002530.jpg,1,295,140,390,236
002531.jpg,1,162,68,300,157
002532.jpg,1,185,100,346,228
002533.jpg,1,240,101,417,253
002534.jpg,1,355,101,528,242
002535.jpg,1,366,111,521,276
002536.jpg,1,413,100,553,262
002537.jpg,1,226,74,517,245
002538.jpg,1,315,76,579,314
002539.jpg,1,302,62,571,314
002540.jpg,1,342,75,586,238
002541.jpg,1,283,130,532,412
002542.jpg,1,330,135,552,402
002543.jpg,1,402,143,493,216
002544.jpg,1,355,163,456,281
002545.jpg,1,419,203,502,311
002546.jpg,1,254,195,525,457
002547.jpg,0,135,112,521,334
002548.jpg,0,140,125,528,380
002549.jpg,0,236,59,640,412
002550.jpg,1,287,42,388,115
002551.jpg,1,430,169,520,262
002552.jpg,0,225,285,282,336
002553.jpg,1,416,138,545,272
002554.jpg,1,336,135,477,261
002555.jpg,1,394,222,480,336
002556.jpg,1,252,142,382,275
002557.jpg,1,204,90,410,229
002558.jpg,1,308,103,469,277
002559.jpg,1,366,75,592,240
002560.jpg,1,411,143,541,295
002561.jpg,1,345,148,500,327
002562.jpg,1,429,147,528,301
002563.jpg,1,236,187,289,260
002564.jpg,0,264,53,434,143
002565.jpg,1,385,49,516,170
002566.jpg,1,350,53,498,189
002567.jpg,1,321,175,480,290
002568.jpg,1,382,170,543,287
002569.jpg,1,341,119,454,222
002570.jpg,1,308,135,422,241
002571.jpg,1,350,137,454,234
002572.jpg,0,306,174,376,220
002573.jpg,1,235,189,384,362
002574.jpg,1,331,138,401,234
002575.jpg,1,258,238,366,330
002576.jpg,1,254,230,369,320
002577.jpg,1,278,224,366,320
002578.jpg,1,305,226,406,308
002579.jpg,1,341,119,416,198
002580.jpg,1,325,100,412,188
002581.jpg,1,228,18,371,133
002582.jpg,1,325,86,389,169
002583.jpg,1,307,87,367,175
002584.jpg,1,484,145,561,235
002585.jpg,1,289,111,351,200
002586.jpg,1,400,106,490,214
002587.jpg,1,255,116,340,224
002588.jpg,0,197,177,348,283
002589.jpg,0,328,96,629,214
002590.jpg,0,272,170,313,218
002591.jpg,1,234,280,307,354
002592.jpg,1,270,242,334,304
002593.jpg,1,309,137,449,291
002594.jpg,1,372,121,523,254
002595.jpg,1,93,143,235,250
002596.jpg,1,340,87,464,184
002597.jpg,1,221,147,294,210
002598.jpg,1,227,53,362,224
002599.jpg,1,228,71,390,250
002600.jpg,1,324,113,419,228
002601.jpg,1,239,100,323,196
002602.jpg,1,214,99,309,213
002603.jpg,1,294,115,392,213
002604.jpg,1,466,127,601,195
002605.jpg,1,327,140,418,220
002606.jpg,0,451,231,615,325
002607.jpg,1,156,172,276,328
002608.jpg,1,286,97,417,198
002609.jpg,1,186,84,323,184
002610.jpg,1,198,131,283,235
002611.jpg,1,299,117,572,291
002612.jpg,1,200,174,332,310
002613.jpg,1,290,163,424,324
002614.jpg,1,345,171,450,303
002615.jpg,1,278,113,501,330
002616.jpg,1,293,152,484,353
002617.jpg,1,279,59,432,172
002618.jpg,1,274,55,417,162
002619.jpg,1,215,38,301,94
002620.jpg,1,264,48,351,126
002621.jpg,1,270,48,354,113
002622.jpg,1,240,52,318,116
002623.jpg,1,275,52,351,115
002624.jpg,1,293,92,379,166
002625.jpg,1,300,95,367,169
002626.jpg,1,355,110,428,190
002627.jpg,1,353,113,435,196
002628.jpg,1,346,118,422,190
002629.jpg,1,15,67,571,419
002630.jpg,1,74,68,472,423
002631.jpg,1,347,116,475,224
002632.jpg,1,275,130,380,258
002633.jpg,1,346,202,468,318
002634.jpg,1,417,114,482,211
002635.jpg,1,284,125,367,220
002636.jpg,1,309,174,357,233
002637.jpg,1,228,138,277,200
002638.jpg,1,292,173,461,301
002639.jpg,1,181,197,322,308
002640.jpg,1,264,128,486,284
002641.jpg,1,476,124,538,198
002642.jpg,1,290,59,441,232
002643.jpg,1,181,39,361,238
002644.jpg,1,229,43,373,220
002645.jpg,1,87,88,615,322
002646.jpg,1,132,54,569,295
002647.jpg,1,298,60,492,344
002648.jpg,1,312,187,406,281
002649.jpg,1,373,191,494,333
002650.jpg,1,343,179,443,261
002651.jpg,1,350,112,463,263
002652.jpg,1,297,101,429,257
002653.jpg,1,278,56,456,171
002654.jpg,1,221,69,389,173
002655.jpg,1,267,82,505,232
002656.jpg,1,313,76,537,227
002657.jpg,1,270,211,332,291
002658.jpg,1,165,177,264,244
002659.jpg,1,329,177,381,235
002660.jpg,1,297,166,370,237
002661.jpg,0,336,119,367,152
002662.jpg,1,311,44,469,230
002663.jpg,1,303,74,442,248
002664.jpg,1,299,51,442,233
002665.jpg,1,201,76,317,174
002666.jpg,1,177,75,308,190
002667.jpg,1,356,148,441,241
002668.jpg,1,384,102,484,186
002669.jpg,1,414,109,517,186
002670.jpg,1,302,118,420,213
002671.jpg,1,330,217,393,301
002672.jpg,1,174,135,305,301
002673.jpg,1,136,99,281,220
002674.jpg,1,348,53,524,200
002675.jpg,1,243,64,513,296
002676.jpg,1,260,87,449,276
002677.jpg,1,294,140,400,228
002678.jpg,1,289,99,568,281
002679.jpg,1,283,86,511,259
002680.jpg,1,232,117,591,362
002681.jpg,0,241,106,515,223
002682.jpg,1,250,98,449,338
002683.jpg,1,261,73,522,300
002684.jpg,1,206,77,463,303
002685.jpg,0,240,96,518,218
002686.jpg,1,285,94,380,188
002687.jpg,1,420,109,508,189
002688.jpg,1,190,100,285,190
002689.jpg,1,195,105,274,167
002690.jpg,1,203,112,269,165
002691.jpg,1,216,88,294,165
002692.jpg,1,331,94,414,172
002693.jpg,1,234,97,385,251
002694.jpg,1,333,105,474,253
002695.jpg,1,281,137,364,213
002696.jpg,1,283,130,365,193
002697.jpg,1,281,108,353,200
002698.jpg,1,338,166,440,254
002699.jpg,1,179,166,352,268
002700.jpg,1,158,169,338,291
002701.jpg,1,327,188,417,313
002702.jpg,1,350,164,476,315
002703.jpg,1,355,175,475,319
002704.jpg,1,211,151,334,307
002705.jpg,1,361,167,432,246
002706.jpg,1,277,165,390,236
002707.jpg,1,226,104,289,171
002708.jpg,1,213,90,261,142
002709.jpg,1,156,99,445,275
002710.jpg,1,312,98,365,145
002711.jpg,1,322,85,534,357
002712.jpg,1,321,108,516,272
002713.jpg,1,219,106,315,219
002714.jpg,1,175,38,351,209
002715.jpg,1,277,32,443,209
002716.jpg,1,370,103,509,196
002717.jpg,1,337,102,468,214
002718.jpg,1,343,63,420,141
002719.jpg,1,248,32,325,84
002720.jpg,1,266,131,413,267
002721.jpg,1,469,148,536,222
002722.jpg,1,372,129,512,268
002723.jpg,1,280,35,436,179
002724.jpg,1,223,74,386,200
002725.jpg,1,138,91,318,232
002726.jpg,1,135,101,320,224
002727.jpg,1,244,131,348,221
002728.jpg,1,453,181,561,292
002729.jpg,0,194,143,258,194
002730.jpg,1,344,158,512,313
002731.jpg,1,293,106,479,256
002732.jpg,1,238,284,411,438
002733.jpg,1,156,110,341,260
002734.jpg,1,202,94,388,259
002735.jpg,1,210,62,321,188
002736.jpg,1,292,64,430,190
002737.jpg,1,300,72,433,165
002738.jpg,1,179,114,302,203
002739.jpg,1,354,80,434,186
002740.jpg,1,384,75,460,162
002741.jpg,1,339,67,442,161
002742.jpg,1,314,134,450,238
002743.jpg,1,313,127,404,268
002744.jpg,1,102,37,387,280
002745.jpg,1,153,54,515,317
002746.jpg,1,298,122,368,219
002747.jpg,1,458,235,554,314
002748.jpg,1,365,79,463,148
002749.jpg,1,124,100,192,173
002750.jpg,1,128,63,317,174
002751.jpg,1,142,71,341,177
002752.jpg,1,52,71,283,195
002753.jpg,1,287,72,442,214
002754.jpg,1,215,72,393,211
002755.jpg,1,264,124,366,203
002756.jpg,1,321,115,424,210
002757.jpg,1,168,180,251,259
002758.jpg,0,453,150,565,223
002759.jpg,1,268,198,333,272
002760.jpg,1,335,184,460,290
002761.jpg,1,381,193,473,290
002762.jpg,1,304,159,495,297
002763.jpg,1,287,105,358,177
002764.jpg,1,331,100,414,203
002765.jpg,0,245,159,307,214
002766.jpg,0,103,49,562,316
002767.jpg,1,483,72,531,141
002768.jpg,1,211,88,461,276
002769.jpg,0,123,99,461,370
002770.jpg,0,126,111,588,363
002771.jpg,1,282,130,442,246
002772.jpg,1,211,60,471,236
002773.jpg,1,194,236,297,315
002774.jpg,1,148,211,259,313
002775.jpg,1,281,71,413,216
002776.jpg,1,275,72,396,211
002777.jpg,1,188,148,326,267
002778.jpg,1,310,94,432,206
002779.jpg,1,127,93,530,428
002780.jpg,1,184,105,552,459
002781.jpg,1,118,123,400,315
002782.jpg,1,101,140,458,328
002783.jpg,1,198,66,521,291
002784.jpg,1,277,162,488,394
002785.jpg,1,158,158,394,399
002786.jpg,1,218,275,396,447
002787.jpg,1,154,132,222,225
002788.jpg,1,252,40,356,149
002789.jpg,1,256,97,415,192
002790.jpg,1,317,82,422,179
002791.jpg,0,79,105,542,360
002792.jpg,0,186,147,238,183
002793.jpg,1,288,108,583,299
002794.jpg,1,315,159,426,274
002795.jpg,1,332,159,432,269
002796.jpg,1,123,135,194,224
002797.jpg,1,182,161,294,289
002798.jpg,1,313,146,427,214
002799.jpg,1,239,158,343,233
002800.jpg,1,174,164,298,237
002801.jpg,1,245,103,427,301
002802.jpg,1,279,135,430,283
002803.jpg,1,326,103,475,308
002804.jpg,1,229,121,398,269
002805.jpg,1,282,92,432,289
002806.jpg,1,330,186,501,379
002807.jpg,1,284,180,463,364
002808.jpg,1,306,171,517,361
002809.jpg,1,317,181,499,342
002810.jpg,1,314,230,493,333
002811.jpg,1,199,192,395,321
002812.jpg,1,285,250,497,404
002813.jpg,1,249,117,322,192
002814.jpg,1,454,106,547,182
002815.jpg,1,255,116,337,188
002816.jpg,1,159,99,356,206
002817.jpg,1,216,72,426,202
002818.jpg,1,167,98,362,214
002819.jpg,1,294,256,366,371
002820.jpg,1,262,100,489,256
002821.jpg,1,377,78,663,295
002822.jpg,1,213,53,479,276
002823.jpg,1,204,70,438,195
002824.jpg,1,196,115,345,251
002825.jpg,1,200,82,402,224
002826.jpg,1,219,117,299,206
002827.jpg,1,236,134,311,217
002828.jpg,1,262,151,458,328
002829.jpg,1,239,51,572,449
002830.jpg,1,228,145,410,301
002831.jpg,1,274,132,484,303
002832.jpg,1,112,150,187,218
002833.jpg,1,271,142,348,220
002834.jpg,1,361,184,437,273
002835.jpg,1,342,189,450,276
002836.jpg,1,362,161,477,268
002837.jpg,1,228,158,378,268
002838.jpg,1,343,90,553,220
002839.jpg,1,264,103,463,217
002840.jpg,1,228,94,536,277
002841.jpg,1,133,92,234,187
002842.jpg,1,262,90,544,400
002843.jpg,1,209,77,293,145
002844.jpg,1,182,66,290,139
002845.jpg,1,246,118,401,231
002846.jpg,1,307,127,420,198
002847.jpg,1,229,83,343,161
002848.jpg,1,339,103,458,203
002849.jpg,1,290,116,357,198
002850.jpg,1,495,127,577,197
002851.jpg,1,107,124,213,208
002852.jpg,1,325,200,460,290
002853.jpg,1,294,147,442,227
002854.jpg,0,421,215,473,251
002855.jpg,0,410,143,438,175
002856.jpg,0,234,152,392,264
002857.jpg,0,235,119,413,223
002858.jpg,0,148,110,551,408
002859.jpg,0,92,81,641,425
002860.jpg,0,98,79,633,424
002861.jpg,0,336,127,416,178
002862.jpg,0,337,202,405,254
002863.jpg,0,266,211,443,328
002864.jpg,0,383,123,470,172
002865.jpg,0,295,236,393,296
002866.jpg,0,223,250,263,278
002867.jpg,0,272,177,353,247
002868.jpg,0,250,200,445,345
002869.jpg,0,349,135,461,211
002870.jpg,0,202,172,255,218
002871.jpg,0,456,122,563,195
002872.jpg,0,460,119,579,220
002873.jpg,0,78,103,146,146
002874.jpg,0,518,219,562,264
002875.jpg,0,311,134,369,175
002876.jpg,0,283,123,315,158
002877.jpg,0,235,210,291,246
002878.jpg,0,242,135,292,180
002879.jpg,0,510,175,569,212
002880.jpg,0,426,168,466,206
002881.jpg,0,464,146,532,184
002882.jpg,0,352,254,394,298
002883.jpg,0,368,224,441,264
002884.jpg,0,338,283,389,343
002885.jpg,0,374,259,429,302
002886.jpg,0,529,177,576,223
002887.jpg,0,532,184,599,228
002888.jpg,0,267,176,331,230
002889.jpg,0,279,75,426,187
002890.jpg,0,459,224,530,276
002891.jpg,0,518,143,554,168
002892.jpg,0,194,94,342,199
002893.jpg,0,296,97,400,147
002894.jpg,0,216,223,271,263
002895.jpg,0,326,271,445,333
002896.jpg,0,354,117,530,294
002897.jpg,0,256,138,311,203
002898.jpg,0,315,35,458,139
002899.jpg,0,373,133,589,260
002900.jpg,0,272,114,341,152
002901.jpg,0,470,285,547,346
002902.jpg,0,235,113,288,147
002903.jpg,0,130,137,189,194
002904.jpg,0,305,264,477,369
002905.jpg,0,288,131,430,214
002906.jpg,0,281,151,541,266
002907.jpg,0,60,152,177,215
002908.jpg,0,249,156,304,199
002909.jpg,0,336,162,460,231
002910.jpg,0,245,99,389,187
002911.jpg,0,342,121,429,185
002912.jpg,0,204,143,303,206
002913.jpg,0,199,135,293,204
002914.jpg,0,288,271,382,332
002915.jpg,0,357,146,433,198
002916.jpg,0,321,144,425,206
002917.jpg,0,372,147,414,179
002918.jpg,0,369,131,417,184
002919.jpg,0,193,166,237,200
002920.jpg,0,128,164,171,204
002921.jpg,0,285,73,626,276
002922.jpg,0,149,163,194,200
002923.jpg,0,527,227,601,272
002924.jpg,0,315,206,357,232
002925.jpg,0,378,98,429,151
002926.jpg,0,330,177,404,220
002927.jpg,0,389,137,514,206
002928.jpg,0,248,186,282,213
002929.jpg,0,268,127,484,263
002930.jpg,0,497,170,650,284
002931.jpg,0,446,223,515,263
002932.jpg,0,486,349,551,408
002933.jpg,0,272,157,340,210
002934.jpg,0,485,176,546,226
002935.jpg,0,435,133,500,177
002936.jpg,0,455,111,546,176
002937.jpg,0,393,201,521,297
002938.jpg,0,268,73,437,182
002939.jpg,0,209,163,280,226
002940.jpg,0,281,143,336,211
002941.jpg,0,203,112,372,255
002942.jpg,0,350,142,471,222
002943.jpg,0,205,250,330,364
002944.jpg,0,237,109,296,135
002945.jpg,0,131,75,365,264
002946.jpg,0,153,97,199,143
002947.jpg,0,100,102,617,296
002948.jpg,0,408,201,496,279
002949.jpg,0,209,111,272,152
002950.jpg,0,118,64,388,226
002951.jpg,0,474,183,619,260
002952.jpg,0,246,178,317,280
002953.jpg,0,208,169,242,196
002954.jpg,0,218,153,270,187
002955.jpg,0,585,224,681,283
002956.jpg,0,280,158,311,188
002957.jpg,0,231,277,457,386
002958.jpg,0,279,210,353,278
002959.jpg,0,411,329,456,373
002960.jpg,0,303,139,437,235
002961.jpg,0,382,81,442,118
002962.jpg,0,346,228,430,287
002963.jpg,0,369,143,514,228
002964.jpg,0,408,156,441,183
002965.jpg,0,426,170,551,264
002966.jpg,0,398,126,422,155
002967.jpg,0,333,106,404,166
002968.jpg,0,377,97,460,151
002969.jpg,0,273,118,426,220
002970.jpg,0,165,107,248,148
002971.jpg,0,284,94,397,155
002972.jpg,0,383,153,454,211
002973.jpg,0,339,172,428,240
002974.jpg,0,241,190,295,233
002975.jpg,0,248,180,292,226
002976.jpg,0,143,94,416,329
002977.jpg,0,256,156,510,292
002978.jpg,0,197,90,428,211
002979.jpg,1,466,119,601,225
002980.jpg,1,416,131,541,214
002981.jpg,1,345,106,540,194
002982.jpg,1,394,163,483,249
002983.jpg,1,382,185,498,267
002984.jpg,1,373,154,487,253
002985.jpg,1,322,159,426,234
002986.jpg,1,424,185,535,269
002987.jpg,1,140,182,275,245
002988.jpg,1,337,85,386,155
002989.jpg,1,232,81,388,204
002990.jpg,1,198,69,423,281
002991.jpg,1,227,138,371,240
002992.jpg,1,231,140,362,240
002993.jpg,1,228,160,327,252
002994.jpg,1,277,149,449,264
002995.jpg,1,139,132,284,228
002996.jpg,1,204,97,282,164
002997.jpg,1,305,131,358,186
002998.jpg,1,289,107,501,236
002999.jpg,1,166,10,429,200
003000.jpg,1,226,21,469,195
003001.jpg,1,484,51,617,159
003002.jpg,1,185,24,433,187
003003.jpg,1,185,83,317,222
003004.jpg,1,291,192,346,251
003005.jpg,1,333,173,405,265
003006.jpg,1,319,201,398,283
003007.jpg,1,159,110,343,331
003008.jpg,1,249,206,297,269
003009.jpg,1,177,87,317,213
003010.jpg,0,142,149,220,214
003011.jpg,1,220,129,595,387
003012.jpg,1,219,134,575,395
003013.jpg,1,239,84,450,313
003014.jpg,1,242,79,585,345
003015.jpg,1,309,292,402,374
003016.jpg,1,282,210,394,283
003017.jpg,1,240,184,417,370
003018.jpg,1,443,145,527,237
003019.jpg,1,353,78,603,275
003020.jpg,1,321,74,536,237
003021.jpg,1,227,67,537,277
003022.jpg,1,229,148,498,362
003023.jpg,1,338,127,458,230
003024.jpg,1,116,87,547,371
003025.jpg,1,331,83,549,252
003026.jpg,1,321,99,509,287
003027.jpg,1,271,158,405,300
003028.jpg,1,295,186,456,295
003029.jpg,1,183,139,622,345
003030.jpg,0,302,157,353,206
003031.jpg,0,208,133,269,172
003032.jpg,1,212,126,294,218
003033.jpg,1,306,155,390,235
003034.jpg,1,169,170,279,313
003035.jpg,1,97,202,205,344
003036.jpg,1,347,198,595,383
003037.jpg,0,364,208,536,314
003038.jpg,1,324,102,541,297
003039.jpg,0,327,161,555,318
003040.jpg,0,247,115,553,321
003041.jpg,1,297,164,394,240
003042.jpg,1,316,153,405,234
003043.jpg,1,370,152,445,213
003044.jpg,1,196,122,281,171
003045.jpg,1,227,79,335,182
003046.jpg,1,268,76,427,236
003047.jpg,0,455,293,519,329
003048.jpg,0,329,75,430,138
003049.jpg,0,153,130,245,177
003050.jpg,1,212,166,313,280
003051.jpg,1,273,146,374,272
003052.jpg,1,291,144,392,279
003053.jpg,1,201,87,357,187
003054.jpg,1,275,73,430,199
003055.jpg,1,245,85,372,183
003056.jpg,1,281,95,452,240
003057.jpg,1,268,179,400,274
003058.jpg,1,136,152,239,236
003059.jpg,1,338,139,389,184
003060.jpg,1,139,115,346,270
003061.jpg,1,184,114,382,244
003062.jpg,1,92,86,599,397
003063.jpg,1,126,84,551,322
003064.jpg,1,280,127,527,266
003065.jpg,0,383,165,504,231
003066.jpg,1,119,21,518,247
003067.jpg,1,288,180,511,373
003068.jpg,1,136,114,264,188
003069.jpg,1,100,174,272,360
003070.jpg,1,229,24,470,236
003071.jpg,1,321,152,526,275
003072.jpg,1,372,159,484,279
003073.jpg,1,344,194,436,276
003074.jpg,1,374,184,436,255
003075.jpg,1,340,135,446,222
003076.jpg,1,173,183,445,372
003077.jpg,1,189,191,405,385
003078.jpg,1,242,231,444,459
003079.jpg,1,193,98,362,210
003080.jpg,1,345,105,498,206
003081.jpg,1,259,172,448,290
003082.jpg,1,177,172,213,228
003083.jpg,1,118,135,393,349
003084.jpg,1,396,66,500,143
003085.jpg,1,127,115,356,300
003086.jpg,0,117,139,206,187
003087.jpg,0,375,167,441,226
003088.jpg,1,252,127,522,291
003089.jpg,1,151,58,586,375
003090.jpg,1,289,81,371,135
003091.jpg,1,428,231,537,339
003092.jpg,1,332,219,409,340
003093.jpg,1,428,170,518,286
003094.jpg,1,260,170,354,302
003095.jpg,1,304,210,416,319
003096.jpg,1,297,208,469,360
003097.jpg,1,400,140,541,280
003098.jpg,1,320,147,456,283
003099.jpg,1,356,159,476,292
003100.jpg,1,211,188,538,396
003101.jpg,1,164,186,542,420
003102.jpg,1,312,278,377,351
003103.jpg,1,525,254,598,352
003104.jpg,1,396,254,465,351
003105.jpg,1,356,271,393,345
003106.jpg,1,228,202,288,264
003107.jpg,1,240,74,296,131
003108.jpg,1,148,127,317,269
003109.jpg,1,164,130,320,269
003110.jpg,1,280,95,426,230
003111.jpg,1,253,58,470,208
003112.jpg,1,239,106,448,274
003113.jpg,1,52,62,517,375
003114.jpg,1,152,63,561,353
003115.jpg,0,244,156,345,210
003116.jpg,1,402,95,488,172
003117.jpg,1,329,90,414,190
003118.jpg,1,369,152,492,275
003119.jpg,1,409,171,546,312
003120.jpg,1,381,172,474,304
003121.jpg,1,186,80,297,129
003122.jpg,1,179,73,294,145
003123.jpg,1,184,77,295,136
003124.jpg,1,182,76,283,136
003125.jpg,1,179,88,279,159
003126.jpg,1,290,340,468,489
003127.jpg,1,414,309,529,384
003128.jpg,1,409,269,529,366
003129.jpg,1,308,71,448,180
003130.jpg,1,287,63,425,175
003131.jpg,1,55,98,550,431
003132.jpg,1,135,102,566,432
003133.jpg,1,172,109,424,341
003134.jpg,1,469,142,586,254
003135.jpg,1,426,140,545,264
003136.jpg,1,300,168,406,299
003137.jpg,1,139,138,418,455
003138.jpg,1,270,281,490,488
003139.jpg,0,251,136,343,193
003140.jpg,0,217,163,299,214
003141.jpg,1,373,230,471,316
003142.jpg,1,296,179,441,294
003143.jpg,1,351,135,540,323
003144.jpg,1,345,146,529,329
003145.jpg,1,349,155,510,298
003146.jpg,1,326,57,551,230
003147.jpg,1,259,86,418,194
003148.jpg,1,372,166,534,284
003149.jpg,1,220,81,412,272
003150.jpg,1,288,79,486,236
003151.jpg,1,223,86,437,254
003152.jpg,1,288,78,547,240
003153.jpg,1,319,55,485,247
003154.jpg,1,324,57,506,234
003155.jpg,1,329,43,545,212
003156.jpg,1,75,101,219,235
003157.jpg,1,255,59,437,218
003158.jpg,1,264,63,422,227
003159.jpg,1,208,57,406,222
003160.jpg,1,316,155,389,247
003161.jpg,1,272,164,329,253
003162.jpg,1,285,139,400,231
003163.jpg,1,273,131,409,224
003164.jpg,1,382,140,494,227
003165.jpg,1,131,110,224,237
003166.jpg,1,369,220,502,331
003167.jpg,1,313,142,473,301
003168.jpg,1,292,159,426,301
003169.jpg,1,307,114,454,235
003170.jpg,1,346,86,530,232
003171.jpg,1,217,172,316,285
003172.jpg,1,366,93,438,188
003173.jpg,1,362,101,433,178
003174.jpg,1,437,146,532,261
003175.jpg,1,384,165,468,264
003176.jpg,1,188,94,412,294
003177.jpg,1,231,114,338,231
003178.jpg,1,126,138,224,256
003179.jpg,1,365,92,447,173
003180.jpg,1,195,135,462,363
003181.jpg,1,233,127,348,262
003182.jpg,1,232,130,389,284
003183.jpg,1,183,129,336,280
003184.jpg,1,368,142,496,276
003185.jpg,1,243,66,406,200
003186.jpg,1,209,154,374,345
003187.jpg,1,301,149,415,282
003188.jpg,1,441,113,553,214
003189.jpg,1,189,179,326,284
003190.jpg,1,192,180,336,284
003191.jpg,1,357,169,456,281
003192.jpg,1,269,113,492,324
003193.jpg,1,360,91,575,270
003194.jpg,1,313,151,400,195
003195.jpg,1,361,138,470,191
003196.jpg,1,136,114,332,319
003197.jpg,1,44,163,139,218
003198.jpg,1,293,164,416,283
003199.jpg,1,372,160,450,227
003200.jpg,1,268,84,427,214
003201.jpg,1,245,125,345,209
003202.jpg,1,280,121,555,335
003203.jpg,1,168,85,486,303
003204.jpg,1,225,135,400,314
003205.jpg,1,348,123,607,298
003206.jpg,1,342,117,556,305
003207.jpg,1,247,130,489,282
003208.jpg,1,347,143,565,285
003209.jpg,1,237,101,449,306
003210.jpg,1,176,139,397,294
003211.jpg,1,259,140,461,310
003212.jpg,1,225,246,304,332
003213.jpg,1,256,277,389,375
003214.jpg,1,332,244,422,345
003215.jpg,1,217,179,308,261
003216.jpg,1,184,193,266,259
003217.jpg,1,313,239,375,311
003218.jpg,1,321,117,520,258
003219.jpg,1,392,93,536,176
003220.jpg,1,330,95,494,202
003221.jpg,1,183,65,460,230
003222.jpg,1,156,93,229,160
003223.jpg,1,227,71,625,266
003224.jpg,1,161,69,442,278
003225.jpg,1,50,55,430,255
003226.jpg,1,204,106,517,379
003227.jpg,1,279,118,553,377
003228.jpg,1,346,122,518,264
003229.jpg,1,251,113,409,276
003230.jpg,1,426,82,674,303
003231.jpg,1,399,91,530,248
003232.jpg,1,482,113,570,175
003233.jpg,1,365,115,438,196
003234.jpg,1,280,107,361,186
003235.jpg,1,224,55,530,247
003236.jpg,1,192,57,511,240
003237.jpg,1,103,43,434,253
003238.jpg,1,255,38,485,268
003239.jpg,1,189,43,425,260
003240.jpg,1,253,45,482,271
003241.jpg,1,209,37,450,240
003242.jpg,1,241,163,388,300
003243.jpg,1,227,151,388,311
003244.jpg,1,273,163,405,299
003245.jpg,1,301,150,426,303
003246.jpg,1,329,170,432,294
003247.jpg,1,319,191,406,298
003248.jpg,1,183,91,301,242
003249.jpg,1,276,137,336,203
003250.jpg,1,165,126,264,208
003251.jpg,1,108,113,235,207
003252.jpg,1,192,115,304,203
003253.jpg,1,177,118,292,198
003254.jpg,1,269,123,412,242
003255.jpg,1,269,121,396,207
003256.jpg,1,326,129,489,250
003257.jpg,1,338,127,523,251
003258.jpg,1,353,134,522,251
003259.jpg,1,313,152,469,274
003260.jpg,1,292,126,454,252
003261.jpg,1,410,125,491,206
003262.jpg,1,464,128,542,230
003263.jpg,1,371,129,432,228
003264.jpg,1,330,97,468,210
003265.jpg,1,135,154,352,331
003266.jpg,1,247,118,414,258
003267.jpg,1,243,93,393,238
003268.jpg,1,285,204,428,289
003269.jpg,1,348,223,448,345
003270.jpg,1,373,228,498,355
003271.jpg,1,316,133,417,227
003272.jpg,1,420,126,521,228
003273.jpg,1,291,135,497,324
003274.jpg,1,301,131,502,323
003275.jpg,1,170,132,461,311
003276.jpg,1,268,88,480,237
003277.jpg,1,485,159,629,319
003278.jpg,1,229,139,360,265
003279.jpg,1,408,102,493,171
003280.jpg,1,284,234,429,336
003281.jpg,1,275,61,393,140
003282.jpg,1,196,91,297,178
003283.jpg,1,515,186,622,274
003284.jpg,1,373,113,480,230
003285.jpg,1,252,70,338,160
003286.jpg,1,357,163,484,314
